ID;Deal ID;Data source type;URL;File;Publication title;Date;Name;Organisation;Email;Phone;Open Contracting ID;Comment on data source
KgbEh-WQ;5939;Other;https://youcontrol.com.ua/en/contractor/?id=10628209&tb=ground-section;uploads/Ð_ÐµÐ¼ÐµÐ»Ñ_Ð½Ñ__Ð´Ñ_Ð»Ñ_Ð½ÐºÐ¸_34868532_Ð¢Ð_Ð__Ð_Ð£Ð¡Ð¢Ð__Ð_Ð_Ð Ð__Ð¤Ð_Ð Ð_Ð_Ð_Ð__2024-12-11_14-33_eMcLsjL.xlsx;;2024-12-11;;;;;;Number of land plots. The date of access to the website is indicated
sVR71Lm3;5939;Other;https://youcontrol.com.ua/en/contractor/?id=10628209&tb=personal;uploads/LLC _KUSTO AGRO FARMING_ - YouControl2_9khpMdO.pdf;;2024-12-11;;;;;;"
Average number of employees. The date of access to the website is indicated"
5n-y680S;5939;Other;https://youcontrol.com.ua/en/contractor/?id=10628209&tb=external-economies;uploads/LLC _KUSTO AGRO FARMING_ - YouControl3_gai5i8s.pdf;;2024-12-11;;;;;;Foreign economic activities in 2020. The date of access to the website is indicated
wCpL5ury;5939;Other;https://youcontrol.com.ua/en/contractor/?id=10628209&tb=history;uploads/LLC _KUSTO AGRO FARMING_ - YouControl4_W21WxqN.pdf;;2024-12-11;;;;;;History of changes. The date of access to the website is indicated
zTrMnAhX;5939;Other;https://youcontrol.com.ua/en/contractor/?id=6971254&tb=ground-section;uploads/Ð_ÐµÐ¼ÐµÐ»Ñ_Ð½Ñ__Ð´Ñ_Ð»Ñ_Ð½ÐºÐ¸_37338145_Ð¢Ð_Ð__Ð_Ð£Ð¡Ð¢Ð__Ð_Ð_Ð Ð__Ð¤Ð_Ð Ð_Ð_Ð_Ð__2024-12-11_15-00_oWdUsY1.xlsx;;2024-12-11;;;;;;"Number of land plots by Kusto Agro Farming LLP. The date of access to the website is indicated.
Part of the land of Kusto Agro Farming LLP (deal 8706) was transferred to the operating company Kusto Agro Farming LLC of this deal (previously, Agro Fund Tereshchenko LLC)."
r_f5JgWF;5939;Media report;https://tripoli.land/ua/farmers?s_all=34868532;uploads/45768_MQkZ7hO.pdf;;2024-12-11;;;;;;"
Yield data for 2022. The date of access to the website is indicated"
3-7-Qj-d;5939;Company sources;https://kustoagro.com/ru/o-kompanii/;uploads/Знімок екрана 2024-12-11 173707.png;;2024-12-11;;;;;;Information about Kusto Group in Ukraine. The date of access to the website is indicated
bh231nrl;5939;Company sources;https://kustoagro.com/ru/2021/01/01/kak-rabotal-kusto-agro-farming-v-2020-godu-i-kakie-plany-na-sleduyushhij-god/;uploads/Як працював Кусто Агро Фармінг у 2020 році та які плани на наступний рік_ - Кусто Агро.pdf;How did Kusto Agro Farming work in 2020 and what are your plans for the next year?;2024-12-11;;;;;;The date of access to the website is indicated
080ETl-h;5939;Media report;https://agrotimes.ua/agronomiya/u-kusto-agro-zdijsnyuyut-dodatkove-pidzhyvlennya-silgospkultur-cherez-skladni-pogodni-umovy/;uploads/У «Кусто Агро» здійснюють додаткове підживлення сільгоспкультур через складні погодні умови - AgroTimes.pdf;;2020-06-30;;;;;;What did the operating company sow on the leased land in 2020.
8YalZwUR;5939;Government sources;https://e-services.davr.gov.ua/parlor/p-permit-registry/view-permit?id=43052;uploads/Перегляд дозволу3574889.pdf;;2024-12-12;;;;;;Water permission. The date of access to the website is indicated
xQJn0hEF;5939;Media report;https://rica.pl.ua/auction/LRE001-UA-20240830-40575/;uploads/555.pdf;;2024-12-12;;;;;;Information on the sublease of a land plot. The date of access to the website is indicated
FUZE0p9w;5939;Media report;https://auction.e-tender.ua/aukciony/LRE001-UA-20240830-74087;uploads/666.pdf;;2024-12-12;;;;;;Information on the lease of a land plot. The date of access to the website is indicated
dNen_K23;5939;Media report;https://sale.ueex.com.ua/auction/LRE001-UA-20240830-46960/;uploads/777_DRKNv7d.pdf;;2024-12-12;;;;;;Information on the sublease of a land plot. The date of access to the website is indicated
M8OYhhyH;5965;Government sources;http://www.amc.gov.ua/amku/doccatalog/document?id=135188&schema=main;uploads/amcgovuaamkudoccatalogdocumentid135188schemamain.pdf;;2017-05-11;;;;;;
FikMi1EH;5965;Government sources;http://www.amc.gov.ua/amku/control/main/uk/publish/article/135192;uploads/amcgovuaamkucontrolmainukpublisharticle135192.pdf;;2017-05-22;;;;;;
sOLJdejZ;5965;Media report;http://agroportal.ua/ua/;uploads/agroportaluaua.pdf;;2017-07-31;;;;;;
xR32ElJl;5965;Company sources;https://www.kernel.ua/ua/;uploads/skerneluaua.pdf;;2017-06-02;;;;;;
lq61q-_r;5965;Company sources;https://www.kernel.ua/ua/;uploads/skerneluaua.pdf;;2017-06-09;;;;;;
7RO4CNwp;5965;Media report;http://www.anyfoodanyfeed.com/ru/companies/company/5357/;uploads/anyfoodanyfeedcomrucompaniescompany5357.pdf;;;;;;;;
O0T00AhJ;5965;Government sources;https://usr.minjust.gov.ua/ua/freesearch;uploads/susrminjustgovuauafreesearch.pdf;;;;;;;;
tTUq1wag;5965;Media report;https://latifundist.com/novosti/35849-kernel-zavershaet-sdelku-po-priobreteniyu-190-ts-ga;uploads/slatifundistcomnovosti35849-kernel-zavershaet-sdelku-po-priobreteniyu-190-ts-ga.pdf;;;;;;;;
gk20rfkX;5965;Company sources;https://www.kernel.ua/wp-content/uploads/2019/09/Kernel_FY2019_Annual_Report.pdf;;;;;;;;;Annual report 2019
_uDeUgsx;5965;Media report;https://opendatabot.ua/c/13952156?utm_source=messenger&utm_medium=bot;;;;;;;;;Parent company
b4OD2P-5;5965;Media report;https://opendatabot.ua/c/31411308?utm_source=messenger&utm_medium=bot;;;;;;;;;Operating company PE Step
AVhpAPTS;5965;Media report;https://opendatabot.ua/c/32860479;;;;;;;;;Agrofirma Kamianka LLC new operating comapny
buKj6_VB;5965;Company sources;https://www.kernel.ua/wp-content/uploads/2018/03/207-Kropyvnytsky-Cherkasy.pdf;uploads/207-kropyvnytsky-cherkasy.pdf;;;;;;;;CSR 2018
-5Kd5ZgJ;5965;Company sources;https://www.kernel.ua/about/;uploads/Про компанію - Kernel_compressed_RyfK93y.pdf;;;;;;;;Kernel's geography of operations
fAX0MOCP;5965;Government sources;https://e-services.davr.gov.ua/parlor/p-permit-registry/view-permit?id=21808;uploads/Перегляд дозволу_dRr9oS5.pdf;;;;;;;;Permit for special water use
ZtM1q21Y;5969;Media report;https://latifundist.com/novosti/35849-kernel-zavershaet-sdelku-po-priobreteniyu-190-ts-ga;uploads/Кернел.pdf;;2017-07-31;;;;;;On the acquisition of companies by Kernel.
_PO9toNY;5969;Government sources;https://efiling.drcor.mcit.gov.cy/DrcorPublic/SearchResults.aspx?name=Cacique+Limited&number=%25&searchtype=optStartMatch&index=1&tname=%25&sc=0;uploads/sefilingdrcormcitgovcydrcorpublicsearchresultsaspxnamecaciquelimitednumber25searchtypeoptstartmatchindex1tname25sc0.pdf;;2024-11-25;;;;;;Information from Cyprian company registration system. The date of access to the website is indicated
mG0ULlYx;5969;Company sources;https://www.kernel.ua/ua/;uploads/skerneluaua.pdf;;2017-06-09;;;;;;Official website of Kernel Group of Companies. The date of access to the website is indicated
j2fGFRzU;5969;Media report;http://agroportal.ua/publishing/analitika/zemelnyi-bank-kernela-v-beskonechnost-i-dalshe/;uploads/agroportaluapublishinganalitikazemelnyi-bank-kernela-v-beskonechnost-i-dalshe.pdf;;2017-07-31;;;;;;About the land bank of Kernel Group
OceC6Hxb;5969;Other;https://youcontrol.com.ua/en/contractor/?id=7197886#express-universal-file;uploads/PP _ALFA-KAPITAL_ - YouControl_sGQWutL.pdf;;2024-11-25;;;;;;"PE Alfa-Kapital dossier attained from the aggregator of the national registers. The date of access to the website is indicated
"
YJPEhxHU;5969;Other;https://youcontrol.com.ua/en/contractor/?id=7197886&tb=history;uploads/PP _ ZASULLIA - 5 _ - YouControl2_VcMknEe.pdf;;2024-11-25;;;;;;History of changes. The date of access to the website is indicated
pr94gZz9;5969;Other;https://youcontrol.com.ua/en/contractor/?id=7197886&tb=file;uploads/PP _ ZASULLIA - 5 _ - YouControl_Y8MsDJp.pdf;;2024-11-25;;;;;;"Operating company dossier attained from the aggregator of the national registers. The date of access to the website is indicated
"
J0-1Kl5_;5969;Other;https://youcontrol.com.ua/en/contractor/?id=12455360&tb=personal;uploads/PP _ ZASULLIA - 5 _ - YouControl3.pdf;;2024-11-25;;;;;;Average number of employees. The date of access to the website is indicated
8ysr9ept;5969;Other;https://youcontrol.com.ua/en/contractor/?id=12455360&tb=external-economies;uploads/PP _ ZASULLIA - 5 _ - YouControl4.pdf;;2024-11-25;;;;;;Export in 2017. The date of access to the website is indicated
baXzgCax;5969;Other;https://youcontrol.com.ua/en/contractor/?id=12455360&tb=ground-section;uploads/Ð_ÐµÐ¼ÐµÐ»Ñ_Ð½Ñ__Ð´Ñ_Ð»Ñ_Ð½ÐºÐ¸_34337657_Ð_Ð__Ð_Ð_Ð¡Ð£Ð_Ð_Ð¯_5_2024-11-25_15-17.xlsx;;2024-11-25;;;;;;Land bank of the operating company. The date of access to the website is indicated
uGBrRPYR;5969;Media report;https://tripoli.land/ua/farmers?s_all=34337657;uploads/Фермерські господарства України tripoli.pdf;;2024-11-25;;;;;;"Yield data for 2022. The date of access to the website is indicated

"
kjfdupEy;5969;Government sources;https://e-services.davr.gov.ua/parlor/p-permit-registry/view-permit?id=23074;uploads/дозвіл на використання води.pdf;;2024-11-27;;;;;;Water permission. The date of access to the website is indicated
j6W8AQo-;5969;Government sources;https://sumska.land.gov.ua/wp-content/uploads/2018/07/%D0%9E%D1%80%D0%B5%D0%BD%D0%B4%D0%B0-1.pdf;uploads/Оренда-1_k6Q0nZU.pdf;;2024-11-27;;;;;;Mention of land lease agreements. The date of access to the website is indicated
L9FhiQmq;5969;Media report;https://www.facebook.com/groups/2537490616272216/posts/3310200219001248/;uploads/2024-11-27 225311.png;;2020-08-11;;;;;;About investment companies engaged in production activities in the agro-industrial complex of Nedryhailivskyi district in 2020
FzxE7UMD;5969;Media report;https://landlord.ua/news/kernel-otrymav-dozvil-prydbaty-ahrarni-aktyvy-vitaliia-khomutynnika/;uploads/Kernel отримав дозвіл придбати аграрні активи Віталія Хомутинніка - Landlord.pdf;Kernel receives permission to acquire agricultural assets of Vitaliy Khomutynnik;2021-02-12;;;;;;
4rrrwCfy;5969;Government sources;https://amcu.gov.ua/storage/app/uploads/public/5f3/a8d/8aa/5f3a8d8aaf5e9875625671.pdf;uploads/5f3a8d8aaf5e9875625671.pdf;;2020-08-06;;;;;;Decision of the Antimonopoly Committee
TOYIoJbl;5969;Media report;https://proagro.com.ua/news/ukr/amku-dozvolyv-pp-alfa-kapital-prydbaty-13-agropidpryyemstva-vitaliya-homutynnyka.html;uploads/АМКУ дозволив ПП «Альфа-Капітал» придбати 13 агропідприємства Віталія Хомутинника - ПроАгро.pdf;Antimonopoly Committee allows Alfa Capital to acquire 13 agricultural enterprises of Vitaliy Khomutynnyk;2021-07-16;;;;;;
2aCU4ZqY;5969;Media report;https://romny24.info/u-nedrygajlovi-pidpryyemtsi-skladayutsya-na-vygotovlennya-proyektu-trotuaru/;uploads/У Недригайлові підприємці складаються на виготовлення проєкту тротуару _ Ромни 24 Новини.pdf;In Nedryhailiv, entrepreneurs are pitching in to make a sidewalk project;2021-03-16;;;;;;Help with road repairs.
Jst-doBR;5969;Government sources;https://dpss.gov.ua/storage/app/sites/12/%D0%9A%D0%9D%D0%A0%2029.06.2023/2-perelikosibkukurudza.pdf;uploads/2-perelikosibkukurudza.pdf;;2024-11-27;;;;;;Export to China. The date of access to the website is indicated
hMwnTUuF;5969;Government sources;http://ndr.sm.gov.ua/index.php/uk/8-novini/6302-na-nedrigajlivshchini-majzhe-zaversheno-zbirannya-rannikh-zernovikh-kultur;uploads/ndr.sm.gov.ua - НА НЕДРИГАЙЛІВЩИНІ МАЙЖЕ ЗАВЕРШЕНО ЗБИРАННЯ РАННІХ ЗЕРНОВИХ КУЛЬТУР.pdf;;2018-08-09;;;;;;On the yield of the operating company.
19Dyb_-u;5970;Government sources;http://www.amc.gov.ua/amku/doccatalog/document?id=135188&schema=main;uploads/amcgovuaamkudoccatalogdocumentid135188schemamain.pdf;;2017-05-11;;;;;;
5k-A13ig;5970;Media report;https://latifundist.com/novosti/35849-kernel-zavershaet-sdelku-po-priobreteniyu-190-ts-ga;uploads/slatifundistcomnovosti35849-kernel-zavershaet-sdelku-po-priobreteniyu-190-ts-ga.pdf;;2017-06-03;;;;;;
DUM1apbe;5970;Company sources;https://www.kernel.ua/ua/;uploads/skerneluaua.pdf;;2017-06-02;;;;;;
nYymGnuF;5970;Company sources;https://www.kernel.ua/ua/;uploads/skerneluaua.pdf;;2017-06-09;;;;;;
g03MWKqd;5970;Government sources;https://usr.minjust.gov.ua/ua/freesearch;uploads/susrminjustgovuauafreesearch.pdf;;;;;;;;34337683 - unique number of the Primary investor in the National register of companies.
WWCnXhqV;5970;Media report;http://www.anyfoodanyfeed.com/ru/companies/company/7794/;uploads/anyfoodanyfeedcomrucompaniescompany7794.pdf;;;;;;;;
jRXQBy3e;5970;Media report;http://agroportal.ua/publishing/analitika/zemelnyi-bank-kernela-v-beskonechnost-i-dalshe/;uploads/agroportaluapublishinganalitikazemelnyi-bank-kernela-v-beskonechnost-i-dalshe.pdf;;2017-07-31;;;;;;
aZnlrf9p;5970;Government sources;http://www.amc.gov.ua/amku/doccatalog/document?id=138012&schema=main;uploads/amcgovuaamkudoccatalogdocumentid138012schemamain.pdf;;2017-11-09;;;;;;Permission from Anti-Monopoly Committee of Ukraine.
NhClppyo;5970;Media report;https://interfax.com.ua/news/economic/460873.html;uploads/sinterfaxcomuanewseconomic460873html.pdf;;2017-11-10;;;;;;Media in Ukraine about the acqusition.
sA5yJvKY;5970;Government sources;https://e-services.davr.gov.ua/parlor/p-permit-registry/view-permit?id=23075;uploads/Перегляд дозволу_evkWr5f.pdf;;;;;;;;Permit for special water use 
4SBfo58L;5970;Other;https://youcontrol.com.ua/en/contractor/?id=12455362&tb=external-economies;uploads/PP _ CHERVONOSLOBIDSKE - 2 _ - YouControl.pdf;;;;;;;;Export
AmFY7Zs9;5970;Media report;https://agropolit.com/news/19642-kernel-holding-planuye-kupiti-13-pidpriyemstv-homutinnika;uploads/Kernel Holding планує купити 13 підприємств Хомутинніка — АГРОПОЛІТ.pdf;;2021;;;;;;About Kernel's intention
5yITct96;5970;Other;https://youcontrol.com.ua/en/contractor/?id=12455362&tb=history;uploads/PP _ CHERVONOSLOBIDSKE - 2 _ - YouControl_flE2AHv.pdf;;;;;;;;History of the operating company - shows change of ownership
Kfuam0J8;5971;Media report;https://latifundist.com/kompanii/905-gollandskaya-agrarnaya-kompaniya;uploads/slatifundistcomkompanii905-gollandskaya-agrarnaya-kompaniya.pdf;;2024-10-06;;;;;;Latifundist - Ukrainian agrispecialized media source briefly about the Dutch agrarian company. The date of access to the website is indicated
wH4W-QuN;5971;Media report;http://www.bontrup.com/en/activities/agriculture/bontrup-ukraine/;uploads/bontrupcomenactivitiesagriculturebontrup-ukraine.pdf;;2015-07-28;;;;;;Official website of the Group - about their activities in Ukraine.
vveQSQA3;5971;Government sources;https://berezivska-gromada.gov.ua/news/10-21-44-13-06-2016/;uploads/sberezivska-gromadagovuanews10-21-44-13-06-2016.pdf;;;;;;;;Local government of Berezivka about the leasing fees from the Company.
tjwpQd0F;5971;Media report;https://www.kyivpost.com/article/content/ukraine-politics/ukrainian-dutch-agro-company-invests-hr-10-million-in-launch-of-milk-farm-in-sumy-oblast-394427.html;uploads/skyivpostcomarticlecontentukraine-politicsukrainian-dutch-agro-company-invests-hr-10-million-in-launch-of-milk-farm-in-sumy-oblast-394427html.pdf;;2015-07-28;;;;;;Kyivpost - Ukrainian media in English about the launching of diary project in the Sumy region.
doM0rw6C;5971;Media report;http://open4business.com.ua/ukrainian-dutch-agro-company-invests-uah-10-mln-in-launch-of-milk-farm-in-sumy-region/;uploads/UKRAINIAN-DUTCH AGRO-COMPANY INVESTS UAH 10 MLN IN LAUNCH OF MILK FARM IN SUMY REGION – Ukraine open for business.pdf;;2015-07-28;;;;;;Ukraine open for business - Ukrainian media about the launching of diary project in the Sumy region.
p1bf_KQc;5971;Media report;http://www.anyfoodanyfeed.com/ru/companies/company/7616/;uploads/anyfoodanyfeedcomrucompaniescompany7616.pdf;;;;;;;;Anyfoodanyfeed - platform for agriproducers about the size under lease for 2012.
f2WGltfQ;5971;Company sources;https://bontrup.com/markets/agriculture/;uploads/Agriculture – Bontrup.pdf;;2024-10-06;;;;;;Local communities, produce info. The date of access to the website is indicated.
2VSR8VyT;5971;Other;https://youcontrol.com.ua/en/contractor/?id=6452512#express-universal-file;uploads/profile.pdf;;2024-10-06;;;;;;Operating company dossier attained from the aggregator of the national registers. The date of access to the website is indicated.
AHuW6bta;5971;Other;https://youcontrol.com.ua/en/contractor/?id=6452512&tb=personal;uploads/TOV _HAK_ - YouControl.pdf;;2024-10-06;;;;;;Average number of employees. The date of access to the website is indicated.
1OsVIPAd;5971;Other;https://youcontrol.com.ua/en/contractor/?id=6452512&tb=ground-section;uploads/Ð_ÐµÐ¼ÐµÐ»Ñ_Ð½Ñ__Ð´Ñ_Ð»Ñ_Ð½ÐºÐ¸_34171851_Ð¢Ð_Ð__Ð_Ð_Ð__2024-10-06_17-51.xlsx;;2024-10-06;;;;;;Number of land plots. The date of access to the website is indicated.
fsXib2kG;5971;Other;https://youcontrol.com.ua/contractor/?id=6452512&tb=relations3;uploads/ТОВ _ГАК_ - YouControl.pdf;;2024-10-06;;;;;;Relations. The date of access to the website is indicated.
